trade_id,entry_time,exit_time,duration_days,side,entry_price,exit_price,pnl,return_pct,trade_result,exit_reason
TRD_001117,2023-03-18 04:00,2023-03-18 08:00,0.17,LONG,27368.1,27434.86,0.35,0.04%,WIN,sell_signal
TRD_001118,2023-03-18 12:00,2023-03-18 16:00,0.17,LONG,27234.4,27321.63,0.95,0.12%,WIN,sell_signal
TRD_001119,2023-03-18 20:00,2023-03-19 00:00,0.17,LONG,26915.56,27190.55,6.5,0.82%,WIN,sell_signal
TRD_001120,2023-03-19 04:00,2023-03-19 08:00,0.17,LONG,26982.9,27152.83,3.42,0.43%,WIN,sell_signal
TRD_001121,2023-03-19 12:00,2023-03-19 16:00,0.17,LONG,27554.88,28247.39,18.52,2.31%,WIN,sell_signal
TRD_001122,2023-03-19 20:00,2023-03-20 00:00,0.17,LONG,27981.26,27260.99,-22.72,-2.77%,LOSS,sell_signal
TRD_001123,2023-03-20 04:00,2023-03-20 08:00,0.17,LONG,28191.58,28180.47,-1.91,-0.24%,LOSS,sell_signal
TRD_001124,2023-03-20 12:00,2023-03-20 16:00,0.17,LONG,27702.77,27776.76,0.53,0.07%,WIN,sell_signal
TRD_001125,2023-03-20 20:00,2023-03-21 00:00,0.17,LONG,27725.33,27778.95,-0.05,-0.01%,LOSS,sell_signal
TRD_001126,2023-03-21 04:00,2023-03-21 08:00,0.17,LONG,27513.5,28031.72,13.38,1.68%,WIN,sell_signal
TRD_001127,2023-03-21 12:00,2023-03-21 16:00,0.17,LONG,28049.47,28118.4,0.37,0.05%,WIN,sell_signal
TRD_001128,2023-03-21 20:00,2023-03-22 00:00,0.17,LONG,28113.9,28145.69,-0.7,-0.09%,LOSS,sell_signal
TRD_001129,2023-03-22 04:00,2023-03-22 08:00,0.17,LONG,28112.12,28114.3,-1.55,-0.19%,LOSS,sell_signal
TRD_001130,2023-03-22 12:00,2023-03-22 16:00,0.17,LONG,28603.65,26659.33,-56.43,-6.99%,LOSS,sell_signal
TRD_001131,2023-03-22 20:00,2023-03-23 00:00,0.17,LONG,27259.15,27348.57,0.96,0.13%,WIN,sell_signal
TRD_001132,2023-03-24 08:00,2023-03-24 12:00,0.17,LONG,28088.42,28009.63,-3.61,-0.48%,LOSS,sell_signal
TRD_001133,2023-03-24 16:00,2023-03-24 20:00,0.17,LONG,27829.95,27446.23,-11.8,-1.58%,LOSS,sell_signal
TRD_001134,2023-03-25 00:00,2023-03-25 04:00,0.17,LONG,27589.92,27477.11,-4.48,-0.61%,LOSS,sell_signal
TRD_001135,2023-03-29 04:00,2023-03-29 08:00,0.17,LONG,28095.25,28345.48,5.05,0.69%,WIN,sell_signal
TRD_001136,2023-03-29 12:00,2023-03-29 16:00,0.17,LONG,28451.32,28410.96,-2.52,-0.34%,LOSS,sell_signal
TRD_001137,2023-03-29 20:00,2023-03-30 00:00,0.17,LONG,28357.1,28480.63,1.73,0.24%,WIN,sell_signal
TRD_001138,2023-03-30 04:00,2023-03-30 08:00,0.17,LONG,28733.63,28636.2,-3.97,-0.54%,LOSS,sell_signal
TRD_001139,2023-03-30 12:00,2023-03-30 16:00,0.17,LONG,28308.82,27977.69,-10.02,-1.37%,LOSS,sell_signal
TRD_001140,2023-03-30 20:00,2023-03-31 00:00,0.17,LONG,28036.94,28159.96,1.72,0.24%,WIN,sell_signal
TRD_001141,2023-03-31 04:00,2023-03-31 08:00,0.17,LONG,27746.8,27919.59,3.06,0.42%,WIN,sell_signal
TRD_001142,2023-03-31 12:00,2023-03-31 16:00,0.17,LONG,28503.54,28460.77,-2.54,-0.35%,LOSS,sell_signal
TRD_001143,2023-03-31 20:00,2023-04-01 00:00,0.17,LONG,28473.9,28532.54,0.04,0.01%,WIN,sell_signal
TRD_001144,2023-04-01 04:00,2023-04-01 08:00,0.17,LONG,28433.52,28364.34,-3.21,-0.44%,LOSS,sell_signal
TRD_001145,2023-04-01 12:00,2023-04-01 16:00,0.17,LONG,28408.59,28373.47,-2.33,-0.32%,LOSS,sell_signal
TRD_001146,2023-04-01 20:00,2023-04-02 00:00,0.17,LONG,28461.27,28468.05,-1.27,-0.18%,LOSS,sell_signal
TRD_001147,2023-04-02 04:00,2023-04-02 08:00,0.17,LONG,28424.9,28349.42,-3.34,-0.47%,LOSS,sell_signal
TRD_001148,2023-04-05 08:00,2023-04-05 12:00,0.17,LONG,28562.95,28022.68,-14.93,-2.09%,LOSS,sell_signal
TRD_001149,2023-04-05 16:00,2023-04-05 20:00,0.17,LONG,28249.11,28161.56,-3.56,-0.51%,LOSS,sell_signal
TRD_001150,2023-04-06 00:00,2023-04-06 04:00,0.17,LONG,28136.86,27902.6,-7.18,-1.03%,LOSS,sell_signal
TRD_001151,2023-04-09 20:00,2023-04-10 00:00,0.17,LONG,28332.26,28269.97,-2.89,-0.42%,LOSS,sell_signal
TRD_001152,2023-04-10 04:00,2023-04-10 08:00,0.17,LONG,28293.06,28297.11,-1.27,-0.19%,LOSS,sell_signal
TRD_001153,2023-04-10 12:00,2023-04-10 16:00,0.17,LONG,28447.91,29164.31,15.85,2.32%,WIN,sell_signal
TRD_001154,2023-04-10 20:00,2023-04-11 00:00,0.17,LONG,29646.23,30106.92,9.47,1.35%,WIN,sell_signal
TRD_001155,2023-04-11 04:00,2023-04-11 08:00,0.17,LONG,30115.92,30046.13,-3.06,-0.43%,LOSS,sell_signal
TRD_001156,2023-04-11 12:00,2023-04-11 16:00,0.17,LONG,30203.28,30120.98,-3.34,-0.47%,LOSS,sell_signal
TRD_001157,2023-04-11 20:00,2023-04-12 00:00,0.17,LONG,30209.48,29913.06,-8.3,-1.18%,LOSS,sell_signal
TRD_001158,2023-04-12 04:00,2023-04-12 08:00,0.17,LONG,29996.0,30007.3,-1.13,-0.16%,LOSS,sell_signal
TRD_001159,2023-04-12 12:00,2023-04-12 16:00,0.17,LONG,29973.01,29789.65,-5.63,-0.81%,LOSS,sell_signal
TRD_001160,2023-04-12 20:00,2023-04-13 00:00,0.17,LONG,29897.04,30063.15,2.44,0.36%,WIN,sell_signal
TRD_001161,2023-04-13 04:00,2023-04-13 08:00,0.17,LONG,30077.62,30150.77,0.3,0.04%,WIN,sell_signal
TRD_001162,2023-04-13 12:00,2023-04-13 16:00,0.17,LONG,30450.56,30326.03,-4.21,-0.61%,LOSS,sell_signal
TRD_001163,2023-04-13 20:00,2023-04-14 00:00,0.17,LONG,30382.95,30681.67,5.37,0.78%,WIN,sell_signal
TRD_001164,2023-04-14 04:00,2023-04-14 08:00,0.17,LONG,30742.94,30792.65,-0.27,-0.04%,LOSS,sell_signal
TRD_001165,2023-04-14 12:00,2023-04-14 16:00,0.17,LONG,30246.96,30314.99,0.17,0.02%,WIN,sell_signal
TRD_001166,2023-04-14 20:00,2023-04-15 00:00,0.17,LONG,30476.07,30367.03,-3.86,-0.56%,LOSS,sell_signal
TRD_001167,2023-04-15 04:00,2023-04-15 08:00,0.17,LONG,30442.43,30376.18,-2.87,-0.42%,LOSS,sell_signal
TRD_001168,2023-04-15 12:00,2023-04-15 16:00,0.17,LONG,30334.37,30322.64,-1.64,-0.24%,LOSS,sell_signal
TRD_001169,2023-04-15 20:00,2023-04-16 00:00,0.17,LONG,30304.18,30240.3,-2.81,-0.41%,LOSS,sell_signal
TRD_001170,2023-04-16 04:00,2023-04-16 08:00,0.17,LONG,30354.07,30217.38,-4.43,-0.65%,LOSS,sell_signal
TRD_001171,2023-04-16 16:00,2023-04-16 20:00,0.17,LONG,30318.15,30295.56,-1.86,-0.27%,LOSS,sell_signal
TRD_001172,2023-04-26 12:00,2023-04-26 16:00,0.17,LONG,29828.98,27875.87,-45.48,-6.74%,LOSS,sell_signal
TRD_001173,2023-04-27 12:00,2023-04-27 16:00,0.17,LONG,29158.47,29665.08,9.66,1.54%,WIN,sell_signal
TRD_001174,2023-04-27 20:00,2023-04-28 00:00,0.17,LONG,29481.61,29411.69,-2.79,-0.44%,LOSS,sell_signal
TRD_001175,2023-04-28 04:00,2023-04-28 08:00,0.17,LONG,29497.68,29226.59,-7.11,-1.12%,LOSS,sell_signal
TRD_001176,2023-04-28 12:00,2023-04-28 16:00,0.17,LONG,29155.63,29319.73,2.28,0.36%,WIN,sell_signal
TRD_001177,2023-04-28 20:00,2023-04-29 00:00,0.17,LONG,29320.49,29336.94,-0.91,-0.14%,LOSS,sell_signal
TRD_001178,2023-04-29 04:00,2023-04-29 08:00,0.17,LONG,29354.34,29323.31,-1.93,-0.31%,LOSS,sell_signal
TRD_001179,2023-04-29 12:00,2023-04-29 16:00,0.17,LONG,29279.99,29231.9,-2.29,-0.36%,LOSS,sell_signal
TRD_001180,2023-04-29 20:00,2023-04-30 00:00,0.17,LONG,29239.22,29170.12,-2.73,-0.44%,LOSS,sell_signal
TRD_001181,2023-04-30 04:00,2023-04-30 08:00,0.17,LONG,29275.21,29188.25,-3.1,-0.5%,LOSS,sell_signal
TRD_001182,2023-04-30 12:00,2023-04-30 16:00,0.17,LONG,29664.08,29352.32,-7.75,-1.25%,LOSS,sell_signal
TRD_001183,2023-04-30 20:00,2023-05-01 00:00,0.17,LONG,29241.98,28552.49,-15.65,-2.56%,LOSS,sell_signal
TRD_001184,2023-05-05 00:00,2023-05-05 04:00,0.17,LONG,29206.99,29053.57,-4.33,-0.72%,LOSS,sell_signal
TRD_001185,2023-05-05 08:00,2023-05-05 12:00,0.17,LONG,29158.1,29347.64,2.66,0.45%,WIN,sell_signal
TRD_001186,2023-05-05 16:00,2023-05-05 20:00,0.17,LONG,29570.53,29496.76,-2.67,-0.45%,LOSS,sell_signal
TRD_001187,2023-05-06 00:00,2023-05-06 04:00,0.17,LONG,29362.42,29354.54,-1.34,-0.23%,LOSS,sell_signal
TRD_001188,2023-05-06 08:00,2023-05-06 12:00,0.17,LONG,29274.93,28568.04,-15.44,-2.61%,LOSS,sell_signal
TRD_001189,2023-05-06 16:00,2023-05-06 20:00,0.17,LONG,28851.47,28839.55,-1.39,-0.24%,LOSS,sell_signal
TRD_001190,2023-05-07 00:00,2023-05-07 04:00,0.17,LONG,28807.2,28901.74,0.73,0.13%,WIN,sell_signal
TRD_001191,2023-05-07 08:00,2023-05-07 12:00,0.17,LONG,28848.71,28933.99,0.55,0.1%,WIN,sell_signal
TRD_001192,2023-05-21 00:00,2023-05-21 04:00,0.17,LONG,27184.37,27046.87,-4.06,-0.71%,LOSS,sell_signal
TRD_001193,2023-05-23 12:00,2023-05-23 16:00,0.17,LONG,27328.25,27173.07,-4.39,-0.77%,LOSS,sell_signal
TRD_001194,2023-05-23 20:00,2023-05-24 00:00,0.17,LONG,27227.78,26777.96,-10.5,-1.85%,LOSS,sell_signal
TRD_001195,2023-05-28 00:00,2023-05-28 04:00,0.17,LONG,27195.39,27218.2,-0.65,-0.12%,LOSS,sell_signal
TRD_001196,2023-05-28 08:00,2023-05-28 12:00,0.17,LONG,27161.91,27263.99,0.98,0.18%,WIN,sell_signal
TRD_001197,2023-05-28 16:00,2023-05-28 20:00,0.17,LONG,27534.25,28056.58,9.44,1.7%,WIN,sell_signal
TRD_001198,2023-05-29 00:00,2023-05-29 04:00,0.17,LONG,27963.38,27899.5,-2.43,-0.43%,LOSS,sell_signal
TRD_001199,2023-05-29 08:00,2023-05-29 12:00,0.17,LONG,27922.24,27622.22,-7.18,-1.27%,LOSS,sell_signal
TRD_001200,2023-05-29 16:00,2023-05-29 20:00,0.17,LONG,27646.23,27728.08,0.53,0.1%,WIN,sell_signal
TRD_001201,2023-05-30 00:00,2023-05-30 04:00,0.17,LONG,27837.58,27724.9,-3.37,-0.6%,LOSS,sell_signal
TRD_001202,2023-05-30 08:00,2023-05-30 12:00,0.17,LONG,28029.81,27664.78,-8.32,-1.5%,LOSS,sell_signal
TRD_001203,2023-05-30 16:00,2023-05-30 20:00,0.17,LONG,27858.56,27686.09,-4.47,-0.82%,LOSS,sell_signal
TRD_001204,2023-05-31 00:00,2023-05-31 04:00,0.17,LONG,27665.6,27159.75,-10.97,-2.03%,LOSS,sell_signal
TRD_001205,2023-05-31 08:00,2023-05-31 12:00,0.17,LONG,27105.31,26903.47,-5.01,-0.94%,LOSS,sell_signal
TRD_001206,2023-06-17 04:00,2023-06-17 08:00,0.17,LONG,26601.55,26499.81,-3.06,-0.58%,LOSS,sell_signal
TRD_001207,2023-06-17 12:00,2023-06-17 16:00,0.17,LONG,26418.74,26467.36,-0.08,-0.02%,LOSS,sell_signal
TRD_001208,2023-06-17 20:00,2023-06-18 00:00,0.17,LONG,26524.95,26540.49,-0.74,-0.14%,LOSS,sell_signal
TRD_001209,2023-06-18 04:00,2023-06-18 08:00,0.17,LONG,26592.96,26492.05,-3.02,-0.58%,LOSS,sell_signal
TRD_001210,2023-06-18 12:00,2023-06-18 16:00,0.17,LONG,26570.06,26642.0,0.37,0.07%,WIN,sell_signal
TRD_001211,2023-06-19 00:00,2023-06-19 04:00,0.17,LONG,26411.28,26420.08,-0.86,-0.17%,LOSS,sell_signal
TRD_001212,2023-06-19 08:00,2023-06-19 12:00,0.17,LONG,26455.66,26436.07,-1.42,-0.27%,LOSS,sell_signal
TRD_001213,2023-06-19 16:00,2023-06-19 20:00,0.17,LONG,26690.28,26836.3,1.79,0.35%,WIN,sell_signal
TRD_001214,2023-06-20 00:00,2023-06-20 04:00,0.17,LONG,26904.59,26824.39,-2.58,-0.5%,LOSS,sell_signal
TRD_001215,2023-06-20 08:00,2023-06-20 12:00,0.17,LONG,26916.06,27063.81,1.8,0.35%,WIN,sell_signal
TRD_001216,2023-06-20 16:00,2023-06-20 20:00,0.17,LONG,27991.16,28299.5,4.66,0.9%,WIN,sell_signal
TRD_001217,2023-06-21 00:00,2023-06-21 04:00,0.17,LONG,28719.76,28863.62,1.57,0.3%,WIN,sell_signal
TRD_001218,2023-06-21 08:00,2023-06-21 12:00,0.17,LONG,28938.68,29842.62,15.29,2.92%,WIN,sell_signal
TRD_001219,2023-06-21 16:00,2023-06-21 20:00,0.17,LONG,30121.06,29984.89,-3.51,-0.65%,LOSS,sell_signal
TRD_001220,2023-06-22 00:00,2023-06-22 04:00,0.17,LONG,30305.1,30091.72,-4.84,-0.9%,LOSS,sell_signal
TRD_001221,2023-06-22 08:00,2023-06-22 12:00,0.17,LONG,29936.98,29841.69,-2.75,-0.52%,LOSS,sell_signal
TRD_001222,2023-06-22 16:00,2023-06-22 20:00,0.17,LONG,30222.17,29875.95,-7.1,-1.34%,LOSS,sell_signal
TRD_001223,2023-06-23 00:00,2023-06-23 04:00,0.17,LONG,30016.96,29923.01,-2.67,-0.51%,LOSS,sell_signal
TRD_001224,2023-06-23 08:00,2023-06-23 12:00,0.17,LONG,30149.91,31228.63,17.48,3.37%,WIN,sell_signal
TRD_001225,2023-06-23 16:00,2023-06-23 20:00,0.17,LONG,30890.13,30679.29,-4.72,-0.88%,LOSS,sell_signal
TRD_001226,2023-06-24 00:00,2023-06-24 04:00,0.17,LONG,30739.23,30558.41,-4.18,-0.79%,LOSS,sell_signal
TRD_001227,2023-06-24 08:00,2023-06-24 12:00,0.17,LONG,30693.59,30389.59,-6.26,-1.19%,LOSS,sell_signal
TRD_001228,2023-06-24 16:00,2023-06-24 20:00,0.17,LONG,30637.03,30518.27,-3.06,-0.59%,LOSS,sell_signal
TRD_001229,2023-06-25 00:00,2023-06-25 04:00,0.17,LONG,30757.68,30714.56,-1.76,-0.34%,LOSS,sell_signal
TRD_001230,2023-06-25 08:00,2023-06-25 12:00,0.17,LONG,30725.24,30575.98,-3.53,-0.69%,LOSS,sell_signal
TRD_001231,2023-06-25 16:00,2023-06-25 20:00,0.17,LONG,30438.91,30453.52,-0.78,-0.15%,LOSS,sell_signal
TRD_001232,2023-06-26 00:00,2023-06-26 04:00,0.17,LONG,30305.45,30395.17,0.49,0.1%,WIN,sell_signal
TRD_001233,2023-06-26 08:00,2023-06-26 12:00,0.17,LONG,30331.99,30410.49,0.3,0.06%,WIN,sell_signal
TRD_001234,2023-06-28 04:00,2023-06-28 08:00,0.17,LONG,30195.19,30301.64,0.78,0.15%,WIN,sell_signal
TRD_001235,2023-06-28 12:00,2023-06-28 16:00,0.17,LONG,30420.18,30090.97,-6.57,-1.28%,LOSS,sell_signal
TRD_001236,2023-06-30 04:00,2023-06-30 08:00,0.17,LONG,30774.32,30900.74,1.07,0.21%,WIN,sell_signal
TRD_001237,2023-07-02 08:00,2023-07-02 12:00,0.17,LONG,30553.9,30488.86,-2.09,-0.41%,LOSS,sell_signal
TRD_001238,2023-07-02 16:00,2023-07-02 20:00,0.17,LONG,30566.91,30607.84,-0.33,-0.07%,LOSS,sell_signal
TRD_001239,2023-07-03 00:00,2023-07-03 04:00,0.17,LONG,30765.88,30657.99,-2.78,-0.55%,LOSS,sell_signal
TRD_001240,2023-07-03 08:00,2023-07-03 12:00,0.17,LONG,30634.41,31059.32,5.95,1.19%,WIN,sell_signal
TRD_001241,2023-07-03 16:00,2023-07-03 20:00,0.17,LONG,31265.22,31146.85,-2.94,-0.58%,LOSS,sell_signal
TRD_001242,2023-07-04 00:00,2023-07-04 04:00,0.17,LONG,31205.05,30902.14,-5.91,-1.17%,LOSS,sell_signal
TRD_001243,2023-07-04 08:00,2023-07-04 12:00,0.17,LONG,31077.31,30955.08,-2.96,-0.59%,LOSS,sell_signal
TRD_001244,2023-07-04 16:00,2023-07-04 20:00,0.17,LONG,30706.05,30757.28,-0.17,-0.03%,LOSS,sell_signal
TRD_001245,2023-07-05 00:00,2023-07-05 04:00,0.17,LONG,30877.97,30765.02,-2.81,-0.57%,LOSS,sell_signal
TRD_001246,2023-07-06 08:00,2023-07-06 12:00,0.17,LONG,30855.8,30397.89,-8.3,-1.68%,LOSS,sell_signal
TRD_001247,2023-07-11 20:00,2023-07-12 00:00,0.17,LONG,30631.29,30579.14,-1.79,-0.37%,LOSS,sell_signal
TRD_001248,2023-07-12 04:00,2023-07-12 08:00,0.17,LONG,30749.22,30767.02,-0.69,-0.14%,LOSS,sell_signal
TRD_001249,2023-07-12 12:00,2023-07-12 16:00,0.17,LONG,30533.79,30278.38,-5.0,-1.04%,LOSS,sell_signal
TRD_001250,2023-07-13 08:00,2023-07-13 12:00,0.17,LONG,30553.15,30908.2,4.59,0.96%,WIN,sell_signal
TRD_001251,2023-07-13 16:00,2023-07-13 20:00,0.17,LONG,31615.49,31444.79,-3.56,-0.74%,LOSS,sell_signal
TRD_001252,2023-07-14 00:00,2023-07-14 04:00,0.17,LONG,31469.44,31089.41,-6.73,-1.41%,LOSS,sell_signal
TRD_001253,2023-07-14 08:00,2023-07-14 12:00,0.17,LONG,31218.95,31231.11,-0.76,-0.16%,LOSS,sell_signal
TRD_001254,2023-08-09 04:00,2023-08-09 08:00,0.17,LONG,29826.95,29879.35,-0.12,-0.02%,LOSS,sell_signal
TRD_001255,2023-08-09 12:00,2023-08-09 16:00,0.17,LONG,29770.63,29407.4,-6.68,-1.42%,LOSS,sell_signal
TRD_001256,2023-08-09 20:00,2023-08-10 00:00,0.17,LONG,29590.86,29573.76,-1.2,-0.26%,LOSS,sell_signal
TRD_001257,2023-08-10 04:00,2023-08-10 08:00,0.17,LONG,29520.85,29495.16,-1.33,-0.29%,LOSS,sell_signal
TRD_001258,2023-08-10 12:00,2023-08-10 16:00,0.17,LONG,29474.84,29435.69,-1.54,-0.33%,LOSS,sell_signal
TRD_001259,2023-08-10 20:00,2023-08-11 00:00,0.17,LONG,29464.59,29403.18,-1.88,-0.41%,LOSS,sell_signal
TRD_001260,2023-08-11 04:00,2023-08-11 08:00,0.17,LONG,29426.11,29437.13,-0.75,-0.16%,LOSS,sell_signal
TRD_001261,2023-08-11 12:00,2023-08-11 16:00,0.17,LONG,29404.71,29387.94,-1.18,-0.26%,LOSS,sell_signal
TRD_001262,2023-08-11 20:00,2023-08-12 00:00,0.17,LONG,29434.86,29393.25,-1.56,-0.34%,LOSS,sell_signal
TRD_001263,2023-08-29 12:00,2023-08-29 16:00,0.17,LONG,27431.67,27822.98,5.57,1.23%,WIN,sell_signal
TRD_001264,2023-08-29 20:00,2023-08-30 00:00,0.17,LONG,27724.65,27382.91,-6.59,-1.43%,LOSS,sell_signal
TRD_001265,2023-08-30 04:00,2023-08-30 08:00,0.17,LONG,27444.48,27330.31,-2.79,-0.62%,LOSS,sell_signal
TRD_001266,2023-08-30 12:00,2023-08-30 16:00,0.17,LONG,27209.79,27170.13,-1.56,-0.35%,LOSS,sell_signal
TRD_001267,2023-08-30 20:00,2023-08-31 00:00,0.17,LONG,27308.18,27209.1,-2.53,-0.56%,LOSS,sell_signal
TRD_001268,2023-08-31 04:00,2023-08-31 08:00,0.17,LONG,27269.21,27295.77,-0.46,-0.1%,LOSS,sell_signal
TRD_001269,2023-08-31 12:00,2023-08-31 16:00,0.17,LONG,26930.09,26154.94,-13.73,-3.08%,LOSS,sell_signal
TRD_001270,2023-09-13 12:00,2023-09-13 16:00,0.17,LONG,26249.18,26132.17,-2.79,-0.65%,LOSS,sell_signal
TRD_001271,2023-09-13 20:00,2023-09-14 00:00,0.17,LONG,26229.87,26257.8,-0.4,-0.09%,LOSS,sell_signal
TRD_001272,2023-09-14 04:00,2023-09-14 08:00,0.17,LONG,26352.35,26438.22,0.54,0.13%,WIN,sell_signal
TRD_001273,2023-09-14 12:00,2023-09-14 16:00,0.17,LONG,26701.98,26670.14,-1.37,-0.32%,LOSS,sell_signal
TRD_001274,2023-09-14 20:00,2023-09-15 00:00,0.17,LONG,26530.69,26607.41,0.38,0.09%,WIN,sell_signal
TRD_001275,2023-09-15 04:00,2023-09-15 08:00,0.17,LONG,26573.66,26417.23,-3.38,-0.79%,LOSS,sell_signal
TRD_001276,2023-09-15 12:00,2023-09-15 16:00,0.17,LONG,26329.11,26389.46,0.12,0.03%,WIN,sell_signal
TRD_001277,2023-09-15 20:00,2023-09-16 00:00,0.17,LONG,26607.98,26608.45,-0.84,-0.2%,LOSS,sell_signal
TRD_001278,2023-09-16 04:00,2023-09-16 08:00,0.17,LONG,26502.45,26516.13,-0.63,-0.15%,LOSS,sell_signal
TRD_001279,2023-09-16 12:00,2023-09-16 16:00,0.17,LONG,26515.07,26524.84,-0.69,-0.16%,LOSS,sell_signal
TRD_001280,2023-09-16 20:00,2023-09-17 00:00,0.17,LONG,26567.64,26521.29,-1.59,-0.37%,LOSS,sell_signal
TRD_001281,2023-09-17 04:00,2023-09-17 08:00,0.17,LONG,26503.88,26558.7,0.03,0.01%,WIN,sell_signal
TRD_001282,2023-09-17 12:00,2023-09-17 16:00,0.17,LONG,26557.94,26497.2,-1.81,-0.43%,LOSS,sell_signal
TRD_001283,2023-09-17 20:00,2023-09-18 00:00,0.17,LONG,26535.47,26650.66,0.98,0.23%,WIN,sell_signal
TRD_001284,2023-09-18 04:00,2023-09-18 08:00,0.17,LONG,26718.68,27188.82,6.56,1.56%,WIN,sell_signal
TRD_001285,2023-09-18 12:00,2023-09-18 16:00,0.17,LONG,27277.6,26806.75,-8.23,-1.92%,LOSS,sell_signal
TRD_001286,2023-09-18 20:00,2023-09-19 00:00,0.17,LONG,26770.54,26810.37,-0.22,-0.05%,LOSS,sell_signal
TRD_001287,2023-09-19 04:00,2023-09-19 08:00,0.17,LONG,26855.26,27229.39,5.0,1.19%,WIN,sell_signal
TRD_001288,2023-09-19 12:00,2023-09-19 16:00,0.17,LONG,27430.47,27177.28,-4.76,-1.12%,LOSS,sell_signal
TRD_001289,2023-09-19 20:00,2023-09-20 00:00,0.17,LONG,27218.42,27111.34,-2.49,-0.59%,LOSS,sell_signal
TRD_001290,2023-09-20 04:00,2023-09-20 08:00,0.17,LONG,27113.75,27089.95,-1.2,-0.29%,LOSS,sell_signal
TRD_001291,2023-09-20 12:00,2023-09-20 16:00,0.17,LONG,27188.78,26922.53,-4.9,-1.18%,LOSS,sell_signal
TRD_001292,2023-09-20 20:00,2023-09-21 00:00,0.17,LONG,27133.14,27026.89,-2.43,-0.59%,LOSS,sell_signal
TRD_001293,2023-09-21 04:00,2023-09-21 08:00,0.17,LONG,26998.21,26722.76,-4.98,-1.22%,LOSS,sell_signal
TRD_001294,2023-09-28 12:00,2023-09-28 16:00,0.17,LONG,27028.11,27091.87,0.14,0.04%,WIN,sell_signal
TRD_001295,2023-09-28 20:00,2023-09-29 00:00,0.17,LONG,27029.5,26949.9,-2.0,-0.49%,LOSS,sell_signal
TRD_001296,2023-09-29 04:00,2023-09-29 08:00,0.17,LONG,27188.13,26962.69,-4.13,-1.03%,LOSS,sell_signal
TRD_001297,2023-09-29 12:00,2023-09-29 16:00,0.17,LONG,26896.64,26918.44,-0.47,-0.12%,LOSS,sell_signal
TRD_001298,2023-09-29 20:00,2023-09-30 00:00,0.17,LONG,26915.03,26907.23,-0.91,-0.23%,LOSS,sell_signal
TRD_001299,2023-09-30 04:00,2023-09-30 08:00,0.17,LONG,26939.83,26927.94,-0.97,-0.24%,LOSS,sell_signal
TRD_001300,2023-09-30 12:00,2023-09-30 16:00,0.17,LONG,27004.39,27012.59,-0.67,-0.17%,LOSS,sell_signal
TRD_001301,2023-09-30 20:00,2023-10-01 00:00,0.17,LONG,26970.65,27036.65,0.18,0.04%,WIN,sell_signal
TRD_001302,2023-10-01 04:00,2023-10-01 08:00,0.17,LONG,27116.08,27179.55,0.13,0.03%,WIN,sell_signal
TRD_001303,2023-10-01 12:00,2023-10-01 16:00,0.17,LONG,27161.33,27094.89,-1.76,-0.44%,LOSS,sell_signal
TRD_001304,2023-10-01 20:00,2023-10-02 00:00,0.17,LONG,28000.97,28118.1,0.86,0.22%,WIN,sell_signal
TRD_001305,2023-10-02 04:00,2023-10-02 08:00,0.17,LONG,28320.4,28189.58,-2.61,-0.66%,LOSS,sell_signal
TRD_001306,2023-10-02 12:00,2023-10-02 16:00,0.17,LONG,28034.72,27956.6,-1.87,-0.48%,LOSS,sell_signal
TRD_001307,2023-10-02 20:00,2023-10-03 00:00,0.17,LONG,27502.76,27593.27,0.5,0.13%,WIN,sell_signal
TRD_001308,2023-10-03 04:00,2023-10-03 08:00,0.17,LONG,27548.9,27551.72,-0.74,-0.19%,LOSS,sell_signal
TRD_001309,2023-10-03 12:00,2023-10-03 16:00,0.17,LONG,27353.2,27266.82,-2.01,-0.52%,LOSS,sell_signal
TRD_001310,2023-10-03 20:00,2023-10-04 00:00,0.17,LONG,27434.69,27422.2,-0.95,-0.25%,LOSS,sell_signal
TRD_001311,2023-10-06 20:00,2023-10-07 00:00,0.17,LONG,27939.47,27892.04,-1.43,-0.37%,LOSS,sell_signal
TRD_001312,2023-10-07 04:00,2023-10-07 08:00,0.17,LONG,27899.17,27933.74,-0.29,-0.08%,LOSS,sell_signal
TRD_001313,2023-10-07 12:00,2023-10-07 16:00,0.17,LONG,27948.18,27857.12,-2.02,-0.53%,LOSS,sell_signal
TRD_001314,2023-10-07 20:00,2023-10-08 00:00,0.17,LONG,27965.06,28056.45,0.48,0.13%,WIN,sell_signal
TRD_001315,2023-10-08 04:00,2023-10-08 08:00,0.17,LONG,27913.98,27803.29,-2.28,-0.6%,LOSS,sell_signal
TRD_001316,2023-10-08 12:00,2023-10-08 16:00,0.17,LONG,27901.11,27886.62,-0.96,-0.25%,LOSS,sell_signal
TRD_001317,2023-10-08 20:00,2023-10-09 00:00,0.17,LONG,27925.43,27913.35,-0.92,-0.24%,LOSS,sell_signal
TRD_001318,2023-10-09 04:00,2023-10-09 08:00,0.17,LONG,27821.61,27460.68,-5.67,-1.5%,LOSS,sell_signal
TRD_001319,2023-10-16 04:00,2023-10-16 08:00,0.17,LONG,27857.41,27741.28,-2.3,-0.62%,LOSS,sell_signal
TRD_001320,2023-10-16 12:00,2023-10-16 16:00,0.17,LONG,28072.58,28460.31,4.38,1.18%,WIN,sell_signal
